date,symbol,sector,open,high,low,close,adj_close,volume
2024-12-03,ALPHA,Technology,127.25,128.54,125.65,126.94,126.92,2190574
2024-06-12,GAMMA,Healthcare,52.57,53.24,51.44,52.10,52.10,1641046
2023-11-16,ALPHA,Technology,103.60,106.85,101.66,104.89,104.88,1708469
2024-12-19,OMEGA,Consumer,107.72,108.44,106.69,107.42,107.39,1540993
2024-01-18,BENCH,Benchmark,129.55,131.02,127.34,128.81,128.79,2098432
2023-04-18,GAMMA,Healthcare,53.71,54.37,52.47,53.11,53.11,1408836
2024-12-26,DELTA,Energy,95.49,96.69,93.12,94.31,94.29,1427191
2023-02-27,OMEGA,Consumer,72.22,73.26,70.34,71.37,71.37,1363469
2024-07-26,OMEGA,Consumer,112.44,115.29,110.70,113.54,113.52,1464436
2024-03-06,BENCH,Benchmark,126.40,128.63,125.25,127.47,127.45,1493135
2024-03-05,DELTA,Energy,71.60,72.27,70.46,71.12,71.11,1351647
2023-07-21,DELTA,Energy,62.53,63.70,61.48,62.65,62.64,1268359
2024-10-25,OMEGA,Consumer,108.10,111.36,106.87,110.11,110.09,1193803
2024-11-25,BENCH,Benchmark,169.76,172.69,167.66,170.58,170.54,1520655
2024-09-06,DELTA,Energy,74.77,75.79,72.42,73.42,73.41,1284052
2024-07-24,GAMMA,Healthcare,56.21,57.91,55.41,57.09,57.08,2297874
2024-02-20,BENCH,Benchmark,128.25,129.31,126.71,127.77,127.75,1687488
2024-08-07,GAMMA,Healthcare,56.88,57.98,56.07,57.17,57.16,1672263
2023-09-14,BENCH,Benchmark,135.91,139.12,134.70,137.89,137.89,2056094
2023-08-16,OMEGA,Consumer,85.06,86.87,84.19,86.00,85.99,1306026
2024-02-07,BETA,Finance,72.81,73.63,71.97,72.79,72.78,1322346
2024-08-22,BETA,Finance,57.63,58.22,56.93,57.52,57.51,1653688
2023-07-21,BENCH,Benchmark,109.24,110.43,107.54,108.72,108.72,1511789
2023-09-26,BENCH,Benchmark,140.24,141.55,139.10,140.41,140.40,1770698
2023-10-02,BETA,Finance,79.34,80.14,78.28,79.08,79.07,1215870
2024-02-06,BENCH,Benchmark,122.92,124.18,121.97,123.23,123.21,1481141
2024-10-29,GAMMA,Healthcare,58.24,59.17,57.02,57.96,57.94,1485751
2023-02-10,BETA,Finance,65.33,66.14,63.91,64.71,64.71,1407260
2024-01-26,OMEGA,Consumer,108.92,110.22,107.42,108.73,108.71,1233714
2024-04-17,ALPHA,Technology,106.00,108.55,104.62,107.16,107.14,1374598
2024-05-24,GAMMA,Healthcare,47.71,48.89,47.13,48.30,48.29,1616849
2023-05-11,ALPHA,Technology,108.57,112.64,107.33,111.38,111.37,1615671
2024-11-27,DELTA,Energy,95.11,96.79,93.33,95.01,94.99,1429571
2023-10-25,BETA,Finance,81.01,82.22,79.67,80.88,80.87,1549166
2024-01-03,OMEGA,Consumer,104.67,107.26,103.50,106.08,106.06,1621714
2024-08-14,GAMMA,Healthcare,54.72,56.14,54.00,55.41,55.40,1767984
2024-06-14,GAMMA,Healthcare,52.37,52.96,51.92,52.51,52.50,1271242
2024-08-09,BETA,Finance,58.51,59.29,56.50,57.26,57.25,1174110
2023-12-01,BENCH,Benchmark,137.43,138.24,135.99,136.79,136.78,1402576
2024-11-25,BETA,Finance,71.10,71.67,70.47,71.04,71.02,1292637
2023-03-23,ALPHA,Technology,105.45,106.93,103.91,105.39,105.39,2021721
2023-07-19,OMEGA,Consumer,82.91,84.86,81.76,83.70,83.69,1517545
2024-12-20,BETA,Finance,74.47,75.23,73.18,73.93,73.92,1171241
2023-02-07,BENCH,Benchmark,102.17,103.68,101.83,103.34,103.34,1448867
2024-09-09,OMEGA,Consumer,103.84,105.34,101.31,102.80,102.78,1711382
2023-06-19,GAMMA,Healthcare,41.23,41.90,39.71,40.37,40.36,1389379
2023-01-26,GAMMA,Healthcare,40.29,41.06,39.71,40.48,40.48,1291386
2024-08-20,GAMMA,Healthcare,54.81,56.60,53.98,55.75,55.74,1776965
2024-09-20,OMEGA,Consumer,100.06,102.43,99.04,101.40,101.37,1340040
2023-03-02,ALPHA,Technology,97.23,100.21,96.16,99.12,99.12,1396562
2023-07-25,ALPHA,Technology,74.77,78.37,73.66,77.22,77.21,1574769
2023-05-08,BETA,Finance,89.75,91.13,89.07,90.45,90.44,1436501
2024-10-16,ALPHA,Technology,104.11,109.73,102.36,107.92,107.90,1469781
2023-07-19,BENCH,Benchmark,109.41,110.19,107.38,108.15,108.15,2100268
2024-08-01,BETA,Finance,60.14,60.75,59.30,59.90,59.89,1724370
2024-05-09,OMEGA,Consumer,115.52,116.76,114.34,115.58,115.56,1248658
2024-04-19,OMEGA,Consumer,104.94,107.41,102.85,105.31,105.29,1794467
2023-06-20,DELTA,Energy,69.02,71.02,67.89,69.88,69.88,1434532
2024-03-05,OMEGA,Consumer,107.95,110.95,106.57,109.55,109.54,1725222
2024-05-07,ALPHA,Technology,119.40,120.42,115.89,116.89,116.87,1507339
2024-09-27,BENCH,Benchmark,136.78,138.85,135.45,137.52,137.49,1500531
2024-10-16,OMEGA,Consumer,101.91,102.69,100.95,101.72,101.70,1256864
2023-01-11,BETA,Finance,62.34,63.50,61.28,62.44,62.44,1395637
2024-05-24,DELTA,Energy,83.49,85.18,81.04,82.71,82.70,1487484
2023-04-14,BENCH,Benchmark,132.76,133.72,131.12,132.07,132.07,1650281
2024-04-24,GAMMA,Healthcare,43.81,45.95,43.08,45.20,45.19,2343238
2023-09-25,BENCH,Benchmark,141.20,142.09,139.39,140.27,140.26,1691534
2023-03-20,DELTA,Energy,72.29,74.38,71.04,73.11,73.11,1212138
2023-02-15,BETA,Finance,65.08,66.95,64.91,66.78,66.78,1203172
2024-04-01,DELTA,Energy,74.84,77.01,72.76,74.92,74.91,1379103
2023-06-08,DELTA,Energy,78.00,79.54,76.56,78.10,78.10,1290286
2023-12-20,ALPHA,Technology,102.07,103.30,99.76,100.98,100.97,1385303
2023-12-19,BETA,Finance,75.44,77.05,74.63,76.23,76.22,1266864
2023-05-12,DELTA,Energy,75.91,79.80,74.38,78.22,78.22,1768803
2024-06-11,BENCH,Benchmark,158.47,159.34,156.89,157.76,157.73,1401766
2024-11-22,OMEGA,Consumer,109.64,112.15,108.11,110.61,110.59,1798640
2024-11-08,ALPHA,Technology,108.43,111.65,106.73,109.93,109.90,2357477
2023-10-25,ALPHA,Technology,110.58,112.51,106.99,108.89,108.88,1703071
2023-08-02,OMEGA,Consumer,88.79,90.24,85.26,86.67,86.66,1337592
2024-11-08,BETA,Finance,66.62,67.20,65.41,65.98,65.97,1337882
2024-07-22,DELTA,Energy,99.10,102.88,97.46,101.20,101.18,1235510
2024-01-11,ALPHA,Technology,106.90,110.19,105.14,108.41,108.40,1371328
2024-04-22,OMEGA,Consumer,104.99,106.71,104.19,105.90,105.88,1536285
2023-05-17,ALPHA,Technology,111.48,113.24,106.36,108.07,108.07,1366243
2024-11-27,BENCH,Benchmark,171.32,175.90,169.16,173.71,173.68,1865532
2023-06-01,GAMMA,Healthcare,42.38,44.01,41.78,43.40,43.40,1909476
2023-02-22,BENCH,Benchmark,109.93,111.11,107.99,109.16,109.16,1651669
2023-06-02,GAMMA,Healthcare,43.69,44.38,43.02,43.71,43.71,1246613
2024-01-09,BETA,Finance,79.64,81.16,78.19,79.70,79.69,1674884
2024-03-26,BENCH,Benchmark,134.69,136.76,133.54,135.61,135.59,1422788
2023-05-17,OMEGA,Consumer,82.18,83.08,80.46,81.35,81.35,1245034
2023-11-07,GAMMA,Healthcare,44.42,45.23,43.75,44.56,44.55,1421709
2023-01-04,BETA,Finance,64.89,65.68,62.27,63.03,63.03,1190282
2023-10-26,ALPHA,Technology,109.09,110.52,107.19,108.61,108.60,1665743
2024-05-06,BENCH,Benchmark,143.79,146.02,142.97,145.19,145.16,1365893
2024-03-21,ALPHA,Technology,99.31,102.76,97.42,100.85,100.83,1483973
2023-06-26,BETA,Finance,66.56,67.22,65.73,66.40,66.39,1876780
2024-02-14,GAMMA,Healthcare,40.81,41.99,40.42,41.59,41.59,1771159
2023-05-11,BENCH,Benchmark,130.85,134.35,128.99,132.47,132.46,1368440
2023-03-17,ALPHA,Technology,105.81,106.97,102.47,103.61,103.61,1300473
2023-07-24,BENCH,Benchmark,108.63,109.44,107.36,108.17,108.16,1456612
2024-03-26,BETA,Finance,70.08,72.67,69.43,72.00,71.99,1770484
2024-01-24,OMEGA,Consumer,108.65,110.95,107.28,109.57,109.55,2152710
2024-04-17,BETA,Finance,71.61,72.44,70.82,71.65,71.64,1401006
2024-08-26,GAMMA,Healthcare,54.03,55.00,53.43,54.39,54.38,2052701
2024-07-04,OMEGA,Consumer,125.68,128.87,123.74,126.91,126.88,1426530
2023-07-25,DELTA,Energy,60.70,62.93,59.59,61.80,61.80,1329185
2023-06-12,ALPHA,Technology,90.70,91.80,89.51,90.60,90.60,1940443
2024-11-27,BETA,Finance,70.36,71.83,69.49,70.95,70.93,1602776
2023-12-29,OMEGA,Consumer,103.86,106.98,102.94,106.03,106.02,1370053
2024-09-06,GAMMA,Healthcare,50.03,50.81,49.48,50.26,50.25,1421519
2024-05-16,OMEGA,Consumer,117.51,118.57,116.36,117.42,117.40,1620295
2024-07-31,OMEGA,Consumer,112.35,113.60,111.30,112.56,112.54,1359075
2024-09-18,DELTA,Energy,70.61,72.07,68.58,70.03,70.01,1449984
2024-07-05,DELTA,Energy,92.88,96.04,90.71,93.85,93.84,1557137
2023-10-27,ALPHA,Technology,108.26,110.24,104.35,106.30,106.29,1621763
2023-06-02,BETA,Finance,83.91,85.19,80.48,81.72,81.72,1188947
2024-02-08,OMEGA,Consumer,112.06,113.50,110.37,111.80,111.79,1901966
2024-01-23,OMEGA,Consumer,108.96,110.02,107.83,108.88,108.87,1266468
2023-07-14,DELTA,Energy,63.49,66.11,62.46,65.05,65.04,1363488
2023-01-05,DELTA,Energy,56.34,59.31,55.48,58.41,58.41,1267312
2023-10-19,BENCH,Benchmark,147.39,149.41,145.96,147.97,147.96,2063463
2023-09-12,GAMMA,Healthcare,46.02,47.24,45.30,46.52,46.52,1688879
2024-07-08,DELTA,Energy,93.67,95.56,91.67,93.55,93.53,1812183
2023-04-12,BENCH,Benchmark,132.00,133.47,131.03,132.50,132.49,1469857
2023-10-05,BETA,Finance,80.25,83.06,79.09,81.87,81.87,1864727
2023-04-07,BETA,Finance,88.44,89.59,86.06,87.20,87.19,1215157
2023-08-04,ALPHA,Technology,76.96,79.02,75.60,77.66,77.65,1311566
2023-05-09,GAMMA,Healthcare,48.44,48.79,47.67,48.02,48.01,1522105
2024-11-18,ALPHA,Technology,120.67,121.56,118.11,118.99,118.97,1411488
2024-06-25,GAMMA,Healthcare,53.69,54.42,52.77,53.49,53.48,1484149
2023-06-14,BETA,Finance,71.00,71.95,69.71,70.65,70.65,1324288
2023-01-12,BETA,Finance,62.42,63.30,61.71,62.59,62.59,1628401
2023-12-21,BENCH,Benchmark,138.35,139.78,136.54,137.97,137.95,1667728
2024-05-03,BETA,Finance,69.76,70.74,68.82,69.79,69.78,1299382
2024-05-27,DELTA,Energy,83.51,85.08,80.71,82.27,82.25,1245118
2024-07-12,OMEGA,Consumer,117.01,118.47,115.90,117.36,117.33,1219116
2023-04-13,ALPHA,Technology,104.22,105.52,101.98,103.28,103.27,1844601
2023-06-06,ALPHA,Technology,89.56,93.30,88.07,91.77,91.76,1345527
2024-05-13,BETA,Finance,67.81,69.36,67.02,68.57,68.56,1808334
2024-02-02,GAMMA,Healthcare,40.53,41.11,39.98,40.57,40.57,1642367
2023-10-05,DELTA,Energy,74.49,78.38,73.57,77.42,77.41,1408441
2023-12-21,DELTA,Energy,69.91,71.46,66.73,68.25,68.24,1345968
2024-12-11,DELTA,Energy,96.94,101.20,94.95,99.16,99.14,1199799
2023-08-25,DELTA,Energy,65.23,68.71,63.80,67.23,67.23,1352866
2023-12-21,BETA,Finance,75.15,76.79,74.19,75.82,75.81,1607843
2023-02-06,BETA,Finance,62.81,63.75,62.14,63.07,63.07,1245042
2023-02-06,ALPHA,Technology,89.80,91.01,88.64,89.85,89.85,2431943
2024-06-21,BENCH,Benchmark,158.54,160.12,155.81,157.38,157.35,1465772
2023-07-04,OMEGA,Consumer,76.69,77.84,76.01,77.16,77.15,1693995
2024-01-11,GAMMA,Healthcare,44.17,44.45,43.64,43.92,43.92,2023008
2023-10-10,ALPHA,Technology,108.82,111.75,108.16,111.08,111.07,1448146
2023-07-21,GAMMA,Healthcare,39.87,40.91,39.29,40.33,40.32,1461133
2024-07-24,ALPHA,Technology,126.00,127.51,122.37,123.85,123.83,1382662
2024-12-23,BENCH,Benchmark,172.11,173.75,169.40,171.03,170.99,1637845
2023-01-27,GAMMA,Healthcare,40.47,40.89,39.65,40.06,40.06,1787149
2023-03-03,BETA,Finance,67.86,69.39,67.09,68.61,68.61,1311364
2024-02-22,GAMMA,Healthcare,42.26,43.87,41.82,43.42,43.41,1595177
2024-07-15,GAMMA,Healthcare,57.77,58.54,55.87,56.63,56.62,1451290
2024-04-22,ALPHA,Technology,111.81,113.53,110.65,112.37,112.36,1875244
2023-03-06,GAMMA,Healthcare,41.39,43.24,40.84,42.67,42.67,1243911
2023-11-29,BETA,Finance,78.86,79.45,77.69,78.28,78.27,1318825
2023-12-12,BETA,Finance,77.84,78.68,76.26,77.10,77.09,1662721
2024-05-13,DELTA,Energy,78.91,81.60,77.13,79.80,79.79,1500839
2024-07-08,BENCH,Benchmark,157.50,158.61,155.68,156.78,156.76,1349518
2023-08-10,OMEGA,Consumer,85.98,86.91,84.64,85.56,85.56,1378821
2024-06-05,BETA,Finance,70.01,72.40,69.09,71.45,71.44,1572481
2024-01-22,BENCH,Benchmark,129.10,129.77,126.52,127.18,127.17,2011725
2023-10-12,GAMMA,Healthcare,48.13,49.04,46.96,47.87,47.87,1642167
2024-05-27,GAMMA,Healthcare,48.09,48.95,46.22,47.06,47.05,1476028
2024-04-12,BETA,Finance,74.41,75.33,71.87,72.77,72.76,1638378
2023-11-28,BENCH,Benchmark,135.96,139.96,135.29,139.26,139.25,2566572
2023-09-19,BENCH,Benchmark,140.69,141.86,139.68,140.84,140.84,1524361
2023-11-27,DELTA,Energy,68.08,69.15,64.65,65.68,65.68,1630609
2023-06-29,BETA,Finance,65.71,66.28,64.85,65.42,65.41,1384784
2023-11-30,OMEGA,Consumer,95.80,98.81,94.84,97.83,97.82,1223170
2023-02-07,ALPHA,Technology,90.08,91.34,89.17,90.42,90.42,1651819
2023-03-17,DELTA,Energy,70.81,73.64,69.16,71.97,71.97,1242166
2023-08-11,DELTA,Energy,63.44,64.40,62.19,63.14,63.14,1366551
2024-03-19,GAMMA,Healthcare,41.36,41.72,40.70,41.05,41.04,1676732
2023-10-19,ALPHA,Technology,114.96,117.01,109.85,111.85,111.84,1807478
2024-07-29,BETA,Finance,62.49,63.14,60.36,60.98,60.97,1318341
2024-05-03,GAMMA,Healthcare,45.57,46.21,44.81,45.45,45.44,1565667
2024-02-06,DELTA,Energy,71.64,72.62,68.45,69.41,69.40,1182507
2024-09-19,OMEGA,Consumer,99.50,101.95,98.23,100.67,100.64,1356966
2023-08-15,GAMMA,Healthcare,41.96,42.49,41.46,41.99,41.98,1268669
2023-03-24,DELTA,Energy,74.51,76.39,74.28,76.16,76.16,1759488
2023-07-31,ALPHA,Technology,78.17,78.90,76.31,77.03,77.02,1918184
2024-12-20,OMEGA,Consumer,107.74,109.21,106.80,108.26,108.23,1433228
2023-06-26,OMEGA,Consumer,76.02,77.02,75.33,76.33,76.33,1409153
2024-04-16,DELTA,Energy,67.25,68.57,66.45,67.77,67.76,1499252
2023-08-01,BETA,Finance,57.51,58.82,56.96,58.26,58.26,1419247
2023-12-05,BETA,Finance,76.21,77.39,75.37,76.55,76.54,1959006
2024-04-15,OMEGA,Consumer,102.97,104.96,101.84,103.81,103.80,1341012
2023-07-31,BENCH,Benchmark,108.08,109.12,105.77,106.80,106.80,1934417
2023-10-05,BENCH,Benchmark,140.54,142.40,139.54,141.40,141.39,1881617
2024-04-26,DELTA,Energy,73.58,75.27,71.25,72.93,72.92,1286247
2023-09-26,ALPHA,Technology,110.08,110.85,108.21,108.97,108.96,1615922
2024-09-24,OMEGA,Consumer,100.25,101.13,98.34,99.21,99.18,1340325
2024-03-21,BETA,Finance,69.65,70.31,68.51,69.17,69.16,1219958
2023-04-13,OMEGA,Consumer,84.43,84.88,81.99,82.43,82.43,1350522
2023-11-14,OMEGA,Consumer,100.35,101.04,99.10,99.79,99.78,1295733
2023-04-03,BENCH,Benchmark,131.72,132.28,130.97,131.52,131.52,1803632
2024-07-25,OMEGA,Consumer,112.78,114.70,111.30,113.21,113.19,2297681
2023-02-08,DELTA,Energy,59.27,63.12,58.38,62.19,62.19,1492605
2023-03-09,DELTA,Energy,64.40,67.29,63.51,66.37,66.37,1131978
2024-08-23,DELTA,Energy,76.62,77.88,75.37,76.62,76.61,1381203
2024-06-14,ALPHA,Technology,143.63,145.12,142.23,143.72,143.69,1783534
2024-04-15,BETA,Finance,73.16,74.20,70.50,71.51,71.50,1668629
2024-07-10,DELTA,Energy,95.74,102.09,93.38,99.63,99.61,1185970
2024-11-14,BENCH,Benchmark,164.05,166.71,162.31,164.96,164.93,1697843
2023-05-31,OMEGA,Consumer,76.46,77.24,75.57,76.35,76.34,1316948
2023-08-23,OMEGA,Consumer,88.46,89.69,86.17,87.37,87.37,1285114
2023-04-06,ALPHA,Technology,110.02,111.62,107.26,108.84,108.84,1410082
2023-01-09,BENCH,Benchmark,101.87,103.58,101.23,102.93,102.93,1531696
2023-06-28,OMEGA,Consumer,74.01,74.16,73.81,73.97,73.96,1952003
2023-05-24,GAMMA,Healthcare,45.81,46.47,44.26,44.91,44.91,1556472
2023-05-04,DELTA,Energy,84.96,85.23,83.97,84.24,84.24,1390929
2023-07-25,OMEGA,Consumer,84.65,87.12,84.27,86.73,86.73,2022126
2023-12-28,BETA,Finance,77.89,80.05,76.81,78.96,78.95,1255257
2024-10-21,ALPHA,Technology,108.00,109.74,105.24,106.96,106.94,1395698
2024-01-18,ALPHA,Technology,108.84,110.36,104.26,105.74,105.72,1447919
2023-03-22,GAMMA,Healthcare,45.12,47.37,44.25,46.47,46.47,1342499
2024-07-01,BETA,Finance,68.93,70.68,67.77,69.51,69.50,1354526
2024-09-10,DELTA,Energy,75.77,77.11,74.55,75.89,75.88,1372583
2024-05-13,OMEGA,Consumer,114.62,117.56,113.36,116.27,116.25,1333791
2024-04-29,ALPHA,Technology,116.10,120.68,113.87,118.40,118.39,1481056
2023-07-17,BENCH,Benchmark,108.93,110.00,107.28,108.34,108.34,2038448
2023-12-29,GAMMA,Healthcare,43.26,44.04,41.56,42.32,42.31,1657228
2023-08-22,BENCH,Benchmark,118.16,120.36,117.32,119.52,119.51,1354538
2024-12-06,BETA,Finance,69.85,71.04,69.14,70.32,70.30,1670036
2023-05-04,GAMMA,Healthcare,50.83,51.49,50.10,50.75,50.75,1670235
2023-09-28,ALPHA,Technology,106.89,107.97,102.70,103.74,103.73,1779236
2023-09-21,ALPHA,Technology,108.70,110.66,104.08,105.99,105.98,1755093
2024-11-28,GAMMA,Healthcare,61.88,63.46,61.19,62.77,62.75,1228300
2024-06-03,DELTA,Energy,85.98,88.35,84.38,86.74,86.72,1228164
2023-06-05,ALPHA,Technology,90.20,91.86,88.74,90.41,90.41,1353853
2023-11-17,OMEGA,Consumer,97.73,98.73,95.70,96.69,96.68,1561754
2024-07-09,DELTA,Energy,92.85,96.15,92.10,95.38,95.37,1662680
2023-08-14,GAMMA,Healthcare,42.23,42.90,41.37,42.04,42.03,1929160
2024-09-26,DELTA,Energy,72.88,76.03,71.81,74.93,74.91,1639835
2024-07-17,ALPHA,Technology,136.20,139.46,132.93,136.20,136.18,2270621
2023-03-30,OMEGA,Consumer,81.50,82.99,80.85,82.34,82.34,1587240
2023-07-05,BENCH,Benchmark,114.33,115.23,112.24,113.14,113.13,1548119
2023-06-07,BETA,Finance,78.57,78.84,76.57,76.84,76.83,1320021
2023-10-24,DELTA,Energy,80.69,82.19,75.82,77.26,77.25,1575772
2023-06-28,BETA,Finance,66.29,67.01,65.25,65.97,65.97,1282343
2023-10-06,DELTA,Energy,77.31,78.89,76.15,77.72,77.71,1232713
2023-03-22,BETA,Finance,77.34,79.48,76.47,78.59,78.59,2212505
2023-07-06,DELTA,Energy,65.60,67.15,63.61,65.16,65.15,1489820
2023-01-17,BETA,Finance,61.36,63.41,60.44,62.47,62.47,1309279
2024-07-09,BETA,Finance,67.88,69.98,67.11,69.19,69.18,1650941
2024-04-25,GAMMA,Healthcare,44.77,45.78,44.12,45.12,45.11,1891128
2024-03-06,GAMMA,Healthcare,41.74,43.36,41.03,42.63,42.63,1555211
2023-05-09,BETA,Finance,90.65,91.72,88.17,89.22,89.22,1836313
2023-01-09,DELTA,Energy,59.98,60.52,59.14,59.68,59.68,1147827
2024-07-25,BETA,Finance,62.65,63.66,61.04,62.04,62.02,1822660
2023-08-04,BENCH,Benchmark,109.92,112.10,108.76,110.93,110.92,1751507
2023-08-23,GAMMA,Healthcare,43.90,45.02,43.30,44.41,44.41,1597045
2024-11-05,GAMMA,Healthcare,56.97,57.80,56.05,56.88,56.87,2148789
2024-06-06,ALPHA,Technology,136.72,140.30,134.27,137.83,137.81,2239706
2024-06-27,BETA,Finance,67.98,69.00,66.90,67.93,67.92,1774013
2023-11-24,BETA,Finance,79.72,80.26,77.31,77.83,77.82,1636931
2024-11-25,ALPHA,Technology,122.98,124.26,120.35,121.62,121.59,1827482
2023-11-29,BENCH,Benchmark,138.85,140.30,136.95,138.39,138.38,1643161
2023-09-18,GAMMA,Healthcare,47.50,48.33,45.66,46.47,46.47,1259587
2023-12-05,OMEGA,Consumer,95.87,98.28,94.69,97.09,97.08,1310747
2023-06-14,BENCH,Benchmark,119.15,119.19,116.82,116.85,116.85,2616118
2023-05-16,OMEGA,Consumer,82.41,83.60,81.34,82.53,82.53,1451510
2024-06-27,DELTA,Energy,94.75,98.84,92.76,96.81,96.79,1642298
2024-07-05,GAMMA,Healthcare,55.08,55.71,54.52,55.15,55.14,1487151
2024-06-11,GAMMA,Healthcare,51.09,53.12,50.39,52.41,52.40,1513000
2023-10-17,BETA,Finance,82.75,84.81,81.97,84.01,84.00,1177500
2024-08-05,BETA,Finance,59.47,60.26,58.60,59.38,59.37,1639256
2023-02-13,DELTA,Energy,62.93,64.03,59.93,60.99,60.99,1256874
2024-01-08,DELTA,Energy,70.26,71.31,69.29,70.33,70.32,1453010
2024-06-11,DELTA,Energy,91.78,94.97,89.93,93.09,93.07,1788781
2024-01-24,BENCH,Benchmark,126.90,127.56,125.74,126.40,126.38,1331951
2024-11-29,OMEGA,Consumer,112.14,113.12,108.40,109.36,109.34,1442310
2023-07-20,ALPHA,Technology,78.53,80.05,77.65,79.16,79.16,1552928
2023-04-20,ALPHA,Technology,102.84,108.79,101.30,107.19,107.18,1337071
2023-09-15,BENCH,Benchmark,137.83,140.61,136.87,139.64,139.63,2288374
2023-10-20,BETA,Finance,83.05,83.88,79.92,80.73,80.72,1240187
2023-01-17,DELTA,Energy,60.01,63.39,59.10,62.44,62.44,1145021
2024-11-18,GAMMA,Healthcare,58.55,60.16,57.77,59.37,59.36,1258766
2023-11-09,DELTA,Energy,69.11,70.21,68.21,69.31,69.31,1396437
2024-11-13,DELTA,Energy,90.29,92.32,88.15,90.17,90.15,1244379
2023-07-05,BETA,Finance,64.10,64.88,62.33,63.09,63.09,1737823
2024-01-29,ALPHA,Technology,106.32,108.07,103.09,104.81,104.80,1582258
2023-07-10,OMEGA,Consumer,74.61,75.72,73.75,74.85,74.85,1453993
2024-10-28,ALPHA,Technology,101.32,102.75,100.20,101.62,101.60,1924144
2024-05-17,BENCH,Benchmark,150.65,152.01,147.56,148.91,148.88,1819338
2024-03-27,DELTA,Energy,74.11,76.71,72.44,75.02,75.01,1269218
2024-01-05,DELTA,Energy,68.17,71.94,67.29,71.02,71.01,1392639
2023-01-10,GAMMA,Healthcare,42.29,43.09,41.72,42.51,42.51,1774159
2024-03-12,BETA,Finance,66.85,68.82,66.02,67.97,67.96,1310795
2024-09-13,GAMMA,Healthcare,51.95,52.86,50.83,51.73,51.72,1353861
2023-01-06,ALPHA,Technology,85.66,88.49,84.66,87.47,87.47,2155458
2023-02-10,GAMMA,Healthcare,41.82,42.48,41.11,41.78,41.78,1353887
2023-01-05,GAMMA,Healthcare,40.88,41.47,40.30,40.89,40.89,1553954
2023-06-08,ALPHA,Technology,90.29,92.20,88.41,90.31,90.31,2323451
2024-01-24,GAMMA,Healthcare,40.43,40.92,39.98,40.47,40.47,1407322
2024-10-21,OMEGA,Consumer,106.79,109.19,105.71,108.10,108.08,1639660
2024-02-14,BETA,Finance,71.37,71.96,69.49,70.07,70.06,1727863
2024-02-07,ALPHA,Technology,99.22,100.88,97.65,99.31,99.30,1348860
2023-07-03,BENCH,Benchmark,114.43,116.20,113.55,115.31,115.30,1422926
2023-10-24,OMEGA,Consumer,101.41,103.99,100.37,102.94,102.93,1393180
2023-07-13,ALPHA,Technology,70.98,71.98,69.90,70.90,70.90,1415916
2023-05-31,GAMMA,Healthcare,42.48,43.16,41.71,42.39,42.39,1445361
2024-03-14,BETA,Finance,69.37,70.89,68.74,70.25,70.24,2266893
2024-08-29,BETA,Finance,57.76,58.39,55.73,56.35,56.34,1377884
2024-10-11,ALPHA,Technology,104.51,105.87,101.24,102.57,102.55,1521980
2024-08-22,GAMMA,Healthcare,54.85,55.48,53.42,54.04,54.03,1740154
2023-07-19,ALPHA,Technology,79.08,80.17,78.51,79.58,79.58,1311189
2023-12-25,DELTA,Energy,67.92,70.41,67.05,69.53,69.52,1249712
2023-03-07,ALPHA,Technology,102.74,104.17,100.38,101.79,101.79,1689987
2024-01-31,DELTA,Energy,71.08,72.01,68.77,69.68,69.67,1320140
2023-04-06,BETA,Finance,85.95,88.61,85.59,88.24,88.24,1368146
2024-10-22,ALPHA,Technology,107.92,108.86,100.72,101.61,101.59,1697095
2023-04-04,DELTA,Energy,81.31,82.57,79.86,81.11,81.10,1352631
2024-05-15,BETA,Finance,69.72,70.64,69.19,70.11,70.10,1407050
2024-12-04,GAMMA,Healthcare,62.45,63.55,61.02,62.11,62.10,1633068
2023-07-03,OMEGA,Consumer,75.87,78.11,74.44,76.66,76.66,1435780
2023-08-09,DELTA,Energy,63.15,65.08,62.10,64.01,64.01,1536303
2024-07-16,GAMMA,Healthcare,56.49,57.77,55.43,56.71,56.70,1318698
2024-05-10,OMEGA,Consumer,116.20,117.29,113.94,115.01,114.99,1262283
2024-08-06,BETA,Finance,59.56,60.31,58.46,59.20,59.19,1950597
2023-05-16,ALPHA,Technology,111.38,113.47,109.65,111.73,111.72,1600862
2023-04-28,ALPHA,Technology,107.48,108.89,104.31,105.69,105.69,1285095
2024-11-05,OMEGA,Consumer,104.74,106.37,102.99,104.62,104.60,1893209
2024-01-26,GAMMA,Healthcare,40.39,40.78,39.84,40.22,40.21,1471951
2024-02-21,OMEGA,Consumer,111.96,113.12,110.84,111.99,111.98,1482303
2023-09-08,BETA,Finance,69.95,70.86,69.45,70.36,70.36,1461779
2024-03-11,GAMMA,Healthcare,42.87,43.73,41.47,42.32,42.31,1712466
2023-11-09,OMEGA,Consumer,99.43,101.67,98.20,100.44,100.43,1677878
2024-03-14,ALPHA,Technology,98.81,100.18,96.64,98.00,97.99,1419685
2023-03-01,OMEGA,Consumer,73.18,74.40,72.51,73.72,73.72,1383913
2024-01-16,BETA,Finance,78.55,79.70,74.60,75.71,75.70,1222613
2023-06-13,ALPHA,Technology,90.07,91.72,88.55,90.19,90.19,1544327
2024-01-09,GAMMA,Healthcare,44.64,45.27,42.98,43.61,43.60,1440941
